"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC105378589",3.99917889354926,3.389608563464,1.65515374921086,2.04791160040575,0.0405686619940021,NA
"GABRD",2.02174593981629,-4.53343639276603,2.49103318232196,-1.81990204905272,0.0687739228330084,NA
"LOC105378590",0.126253766114837,0.839865322524194,4.0804728567969,0.205825489348672,0.836927229851064,NA
"LOC105378591",0.348136214488846,-1.99149877754263,4.03671618771286,-0.493346246041385,0.621767956964487,NA
"PRKCZ",691.229554428117,-0.292450656572914,0.18297843319577,-1.59827937896932,0.109980814550982,0.269116282642822
"PRKCZ-AS1",12.1795867950286,1.04341670190564,0.754269284837055,1.38334772856494,0.166558269904832,0.351314967934136
"FAAP20",1061.19281130578,0.505829071389518,0.198262387709215,2.55131130636538,0.0107318419318958,0.0572133363834187
"LOC112268219",149.443056092436,0.27919901153341,0.304904962413046,0.915691923554814,0.359828502265068,0.571750587316602
"LOC105378593",0.522204321733268,-2.5769766165666,3.99383982645317,-0.645237848422966,0.518773062395093,NA
"SKI",1774.49050011085,-0.567779899449496,0.165478199878502,-3.43114621663986,0.000601036542942886,0.00766864697562068
"MORN1",123.548756194042,-0.222044485064013,0.261738121535198,-0.848345987056197,0.396245313753043,0.607772917618727
"LOC100129534",25.6232237832941,0.3670636680532,0.529423122014218,0.693327610355752,0.488103979662254,0.689062605332688
"RER1",4560.79995917217,0.119439780917293,0.13648396413549,0.875119518060918,0.381508878133733,0.593271515335717
"PEX10",658.049446021772,-0.297970458424438,0.225358860375054,-1.32220431860784,0.186100123407699,0.376363446957106
"PLCH2",0.252507532229675,1.48218483963678,4.06014760525831,0.365056885547017,0.715068943502583,NA
"PANK4",2.19659429116316,2.41585975920396,1.98918534817257,1.21449706103223,0.224557971440552,NA
"TNFRSF14",4.32766490005707,-0.363458940854849,1.38907879833523,-0.261654660117513,0.793587698911623,NA
"MMEL1",0.838765454123062,0.62473564035337,3.41520096985474,0.182927928947017,0.854854568505289,NA
"PRDM16-DT",13.0794361068235,-0.00973424126747202,0.764094809429413,-0.0127395725600349,0.98983556668621,0.994957233917169
"PRDM16",54.0683730752797,-0.0843979996728156,0.372807187929011,-0.226385119186292,0.820901900695669,0.911542787326043
"LOC105378606",0.631793889814175,2.72858537000801,3.7354004135089,0.730466634886106,0.465105000364636,NA
"LOC107984909",3.70302779106747,-1.73617265565494,1.67129057303023,-1.03882154526072,0.298887739192459,NA
"LOC105378605",0.664725529632588,2.80089384191578,3.97066960463687,0.705395845236015,0.480563928872385,NA
"LOC105378604",30.3342298778377,0.390236957796942,0.512797773563959,0.760995811438073,0.446659569040524,0.653461098341703
"ARHGEF16",880.763090348757,-0.180360622475629,0.148509515833357,-1.21447182332755,0.22456760315759,0.422089158774648
"MEGF6",134.132792191079,0.40614495291045,0.27951113220043,1.45305465908676,0.146208578540841,0.323970764526455
"LOC105378608",2.25223462051711,-0.539911885761537,2.18588175669043,-0.246999584542486,0.804908545601783,NA
"LOC105378607",0,NA,NA,NA,NA,NA
