"","SKA03_16","SKA03_19","SKA03_20","SKA03_27","SKA03_28","SKA03_29","SKA03_36","SKA03_38","SKA03_39","SKA03_41","SKA03_43","SKA03_45","SKA03_46","SKA03_48","SKA03_49","SKA03_56","SKA03_58","SKA03_59"
"FNDC1",3.85529662649848,0,1.44650734477912,1.47613378714861,0,0,2.05489681894753,0,0,0,0,1.92324068575254,0,0,0,0,0,0
"RPL21P69",0,2.1845713420977,0.72325367238956,0,3.44955196488729,0,0,0,0,0,0,0,0.855339655655584,0,0.913736474153168,0,0.860605217534227,0
"LOC105378085",5.78294493974771,0,0,3.69033446787153,0,3.53113312513161,10.2744840947377,4.1611816621362,3.9559591013401,0,6.09041718946978,7.69296274301017,0,0,5.48241884491901,8.80579732701705,0,0.877934366977544
"SOD2",3756.02273836614,4151.77783565667,3672.68214839418,3525.00748371089,2506.09950249062,3467.57272887924,3589.90474270134,4351.55572317893,4442.54207080494,3993.57133653703,4690.63630542331,3921.48775824944,3526.56540026797,4208.49454388092,4022.26795922225,4216.21576017577,4513.87436596702,4628.46998270561
"HNRNPH1P1",1.92764831324924,4.36914268419539,9.40229774106428,20.6658730200806,17.2477598244364,14.1245325005264,4.10979363789507,0,1.97797955067005,0,4.06027812631319,5.76972205725763,0,0,0,7.04463786161364,1.72121043506845,0
"WTAP",4206.12861950984,3962.81241456522,4078.42745860473,2524.18877602413,3246.02839895894,3398.71563293917,3100.83929979183,2841.04677982349,2796.86308464745,3339.69433953361,2926.44545954023,3050.25972760353,2863.67716713489,2755.14125795828,2824.35944160744,2715.70789565206,2469.93697432323,2625.02375726286
"SOD2-OT1",0,4.36914268419539,2.89301468955824,4.42840136144584,1.72477598244364,22.9523653133555,5.13724204736883,5.20147707767025,7.91191820268021,2.00883870047134,0,0,5.1320379339335,0,0,9.68637705971876,11.187867827945,20.1924904404835
"ACAT2",1289.59672156374,1652.62822029691,1421.19346624549,1257.66598665062,1331.52705844649,1470.71694661732,6654.78334816159,6959.57632992279,6953.58711038057,1797.91063692185,1586.55367785688,1629.94648117528,1651.66087507093,1696.9736064036,1708.68720666642,6991.80307765154,6303.93321843821,6311.47016420157
"TCP1",13583.1738393108,18678.0849749353,16761.4038576281,14133.2429450544,9896.76458726163,11758.6733066883,14592.8497597559,15249.6904963136,15795.1557018757,19843.3086832559,19562.4200125769,18996.8098735207,17746.587175542,18623.9366370727,18222.6465040366,12977.9841005577,13753.3319814145,11996.0951903812
"SNORA20",3.85529662649848,5.46142835524424,2.16976101716868,3.69033446787153,10.3486558946619,0,2.05489681894753,7.28206790873835,1.97797955067005,6.02651610141402,2.03013906315659,6.7313424001339,2.56601896696675,1.85969710290805,0,1.76115946540341,3.44242087013691,1.75586873395509
"SNORA29",0.963824156624619,0,0,5.90453514859445,10.3486558946619,0,0,2.0805908310681,0.988989775335026,0,4.06027812631319,0,0.855339655655584,1.85969710290805,1.82747294830634,0,1.72121043506845,0
"MRPL18",2767.13915366928,2677.19217974073,2633.36662117039,1830.40589606428,2656.15501296321,3052.66458667628,2532.66032935283,2577.85203969337,2680.16229115792,2692.84827798183,2236.19817806699,2373.27900621864,2727.67816188566,3067.57037124683,2654.40445741495,2679.60412661129,2765.12456393747,2656.62939447405
"PNLDC1",3.85529662649848,0,7.95579039628516,10.3329365100403,37.9450716137602,30.0146315636187,4.10979363789507,4.1611816621362,7.91191820268021,0,4.06027812631319,7.69296274301017,3.42135862262233,0.929848551454025,0,2.64173919810512,5.16363130520536,1.75586873395509
"MAS1",3.85529662649848,0,0,0,0,3.53113312513161,0,0,0,0,0,0,0,0,0,0,0,0
"IGF2R",5134.29128233935,5419.92149974438,6203.34674808526,8194.75671935552,5393.37449710128,4442.16547141557,5511.23326841728,5443.86590948968,5430.54285636463,5462.03242658158,7526.74057665307,8116.07569387573,7174.58903163904,6143.50937945674,7274.25607073337,6223.05697100295,7458.00481515161,6760.09462572709
"AIRN",7.71059325299695,2.1845713420977,4.33952203433736,23.6181405943778,3.44955196488729,10.5933993753948,2.05489681894753,2.0805908310681,0,0,0,0.961620342876272,1.71067931131117,1.85969710290805,1.82747294830634,0,1.72121043506845,0
"CHP1P2",44.3359112047325,24.0302847630747,44.1184740157631,49.4504818694785,48.2937275084221,56.4981300021058,32.8783491031605,26.0073853883512,23.7357546080406,26.1149031061274,46.6931984526016,33.6567120006695,28.2262086366343,11.1581826174483,20.1022024313697,34.3426095753665,55.9393391397248,50.9201932846976
"SLC22A1",13.4935381927447,0,2.89301468955824,24.3562074879521,36.2202956313165,56.4981300021058,6.1646904568426,6.2417724932043,11.8678773040203,8.03535480188537,8.12055625262637,1.92324068575254,5.1320379339335,3.7193942058161,5.48241884491901,3.52231893080682,3.44242087013691,3.51173746791018
"SLC22A2",7.71059325299695,0,4.33952203433736,9.59486961646599,3.44955196488729,3.53113312513161,4.10979363789507,12.4835449864086,0,2.00883870047134,6.09041718946978,1.92324068575254,5.1320379339335,7.4387884116322,0,17.6115946540341,0,1.75586873395509
"LOC105378088",5.78294493974771,0,0,2.95226757429723,0,7.06226625026322,0,0,0,4.01767740094268,4.06027812631319,3.84648137150509,1.71067931131117,0,0,0,2.58181565260268,0
"SLC22A3",158.067161686438,190.0577067625,146.820495495081,260.53761343173,203.52356592835,173.025523131449,217.819062808439,267.355921792251,305.597840578523,223.985515102555,241.586548515635,223.095919547295,206.992196668651,257.568048752765,247.622584495509,368.962908002015,423.41776702684,419.652627415266
"LPAL2",0,0,1.44650734477912,2.95226757429723,0,0,2.05489681894753,0,0,2.00883870047134,2.03013906315659,0,1.71067931131117,0,0,0,0,0
"LPA",3.85529662649848,0,2.89301468955824,0,3.44955196488729,0,0,2.0805908310681,0,0,0,0,0,0,0,0,0,0
"MAP3K4",709.37457927572,740.569684971119,778.220951491166,1163.93149116668,750.277552362985,632.072829398558,839.425350540067,836.397514089376,893.057767127528,797.508964087123,795.814512757384,901.999881617943,975.942547103021,957.744007997646,937.493622481151,757.298570123467,839.090087095871,758.535293068598
"AGPAT4",15.4211865059939,24.0302847630747,5.78602937911648,17.7136054457834,20.6973117893237,28.2490650010529,21.5764165989491,16.6447266485448,25.7137341587107,8.03535480188537,4.06027812631319,9.61620342876272,1.71067931131117,3.7193942058161,1.82747294830634,40.5066677042784,22.3757356558899,29.8497684772365
"AGPAT4-IT1",0,0,0,0,10.3486558946619,7.06226625026322,0,0,0,0,0,0,0,0,0,0,0,0
"PACRG",0,0,0,0,0,0,0,2.0805908310681,3.9559591013401,0,0,0,0,0,0,3.52231893080682,0,0
"CAHM",9.63824156624619,10.9228567104885,7.2325367238956,2.95226757429723,3.44955196488729,10.5933993753948,2.05489681894753,4.1611816621362,0,0,0,0,0,9.29848551454025,3.65494589661267,0,5.16363130520536,1.75586873395509
"QKI",967.679453251118,1149.08452594339,1095.00605999779,1760.28954117472,527.781450627755,773.318154403823,1753.85443497172,1614.53848490885,1536.89011087063,1191.24134937951,1451.54943015696,1650.14050837568,1469.47352841629,1572.37390050876,1657.51796411385,1158.84292823544,1404.50771501586,1176.43205174991
"PDE10A",140.718326867194,143.089422907399,185.152940131727,298.917091897594,127.63342270083,137.714191880133,227.066098493702,164.36667565438,169.117251582289,155.684999286529,249.707104768261,245.213187433449,164.225213885872,174.811527673357,199.194551365391,130.325800439852,158.351360026298,121.154942642901
"LOC105378116",1.92764831324924,0,0,7.38066893574307,0,0,0,0,0,0,0,0,5.1320379339335,0,0,0,0,0
"RNA5SP226",5.78294493974771,0,0,1.47613378714861,3.44955196488729,0,2.05489681894753,0,0,0,0,0,0,0,0,0,0,0
"GAPDHP72",0,0,0,1.47613378714861,0,0,0,0,0,0,0,3.84648137150509,3.42135862262233,0,1.82747294830634,1.76115946540341,0,0
"PRR18",11.5658898794954,8.73828536839078,6.50928305150604,1.47613378714861,0,3.53113312513161,4.10979363789507,2.0805908310681,0,10.0441935023567,2.03013906315659,6.7313424001339,3.42135862262233,1.85969710290805,0,0,1.72121043506845,7.02347493582035
"LOC107986669",3.85529662649848,0,1.44650734477912,1.47613378714861,0,0,0,0,0,0,0,0,3.42135862262233,0,0,0,0,0
"SFT2D1",1737.77495439419,1293.26623452184,1446.50734477912,927.012018329329,1210.79273967544,1684.35050068778,1321.29865458326,1385.67349349135,1215.46843388675,1601.04444427566,1234.32455039921,1234.72052025313,1311.23569212001,1474.73980260608,1338.62393463439,1559.50670661472,1421.71981936654,1294.95319129188
"LOC100289495",7.71059325299695,4.36914268419539,2.89301468955824,13.2852040843375,3.44955196488729,17.655665625658,4.10979363789507,16.6447266485448,1.97797955067005,10.0441935023567,4.06027812631319,0,3.42135862262233,10.2283340659943,8.22362826737851,12.3281162578239,29.2605773961637,24.5821622753712
"MPC1",381.674366023349,406.330269630171,334.143196643977,285.631887813257,362.202956313165,346.051046262898,376.046117867399,538.873025246638,503.395795645528,508.236191219249,393.846978252379,303.872028348902,337.0038243283,434.23927352903,458.69571002489,692.13566990354,719.465961858614,788.385061545835
"RPS6KA2",0,0,4.33952203433736,1.47613378714861,3.44955196488729,0,8.21958727579013,1.04029541553405,7.91191820268021,0,0,1.92324068575254,3.42135862262233,7.4387884116322,5.48241884491901,3.52231893080682,1.72121043506845,7.02347493582035
"RAMACL",19.2764831324924,10.9228567104885,13.0185661030121,10.3329365100403,10.3486558946619,38.8424643764477,16.4391745515803,8.3223633242724,9.88989775335026,18.0795483042421,2.03013906315659,1.92324068575254,5.1320379339335,14.8775768232644,14.6197835864507,19.3727541194375,10.3272626104107,10.5352124037305
"LOC645468",0,0,0,1.47613378714861,0,0,4.10979363789507,2.0805908310681,3.9559591013401,0,2.03013906315659,0,5.1320379339335,0,0,0,5.16363130520536,1.75586873395509
"RNASET2",748.891369697329,704.524257826507,690.70725713203,403.722590785146,927.929478554681,699.164358776059,682.225743890581,834.316923258308,907.892613757554,580.554384436218,608.0266494154,561.586280239743,521.757189949906,611.840346856748,604.893545889397,1182.61858101839,1307.25932543449,1447.71377114597
"LOC105378119",0,0,1.44650734477912,7.38066893574307,3.44955196488729,3.53113312513161,4.10979363789507,0,3.9559591013401,0,0,0,1.71067931131117,3.7193942058161,0,1.76115946540341,2.58181565260268,0
"LOC105378120",30.8423730119878,6.55371402629309,18.8045954821286,30.9988095301209,106.936110911506,31.7801981261845,4.10979363789507,10.4029541553405,10.8788875286853,1.00441935023567,1.0150695315783,1.92324068575254,13.6854344904893,9.29848551454025,7.30989179322535,7.92521759431535,3.44242087013691,15.8028186055958
"MIR3939",0,0,0,5.16646825502015,0,0,0,0,0,0,0,0,1.71067931131117,0.929848551454025,3.65494589661267,0.880579732701705,0,0.877934366977544
"CEP43",1290.56054572037,1108.66995611458,1266.41718035412,1306.37840162652,1226.31572351743,1302.98812317356,1488.77274532749,1458.49417257874,1358.87195131033,1226.39602663775,1133.83266677296,1163.56061488029,1484.01430256244,1426.38767793047,1486.6492434472,1204.63307433593,1297.79266804161,1111.46490859357
"CCR6",6.74676909637233,4.36914268419539,0,11.0710034036146,3.44955196488729,0,24.6587618273704,22.8864991417491,33.6256523613909,10.0441935023567,10.150695315783,1.92324068575254,24.8048500140119,46.4924275727013,23.7571483279824,38.745508238875,64.545391315067,45.6525870828323
"TCP10L2",0,0,0,0,0,0,0,0,0,2.00883870047134,0,0,0,0,0,3.52231893080682,0,1.75586873395509
"LOC100420305",0,3.27685701314654,1.44650734477912,7.38066893574307,0,3.53113312513161,7.19213886631637,1.04029541553405,7.91191820268021,0,2.03013906315659,1.92324068575254,0.855339655655584,1.85969710290805,1.82747294830634,3.52231893080682,1.72121043506845,0
"HPAT5",1.92764831324924,0,0.72325367238956,0,0,0,0,0,0,0,1.0150695315783,0,1.71067931131117,0,1.82747294830634,0,1.72121043506845,0.877934366977544
"LOC102724220",53.9741527709787,50.245140868247,60.753308480723,23.6181405943778,55.1928314381966,28.2490650010529,21.5764165989491,26.0073853883512,17.8018159560305,46.2032901108409,29.4370164157706,30.7718509720407,21.3834913913896,13.0178797203563,12.7923106381444,36.1037690407699,33.5636034838349,25.4600966423488
"LOC102725048",18.3126589758678,18.5688564078304,26.0371322060242,8.85680272289168,12.0734318771055,61.7948296898032,24.6587618273704,26.0073853883512,29.6696932600508,4.01767740094268,8.12055625262637,7.69296274301017,17.1067931131117,9.29848551454025,1.82747294830634,29.939710911858,34.4242087013691,43.8967183488772
"UNC93A",133.007733614197,161.65827931523,103.425275151707,126.947505694781,139.706854577935,91.8094612534219,135.623190050537,120.67426820195,118.678773040203,141.62312838323,139.064525826227,163.475458288966,142.841722494482,123.669857343385,113.303322794993,117.117104449327,126.508966977531,138.713629982452
"TTLL2",108.912129698582,62.2602832497843,86.7904406867472,65.6879535281133,62.0919353679712,82.9816284405928,28.7685554652655,29.1282716349534,17.8018159560305,73.322612567204,57.8589632999629,81.7377291444831,25.6601896696675,21.3865166834426,21.0159389055229,12.3281162578239,24.0969460909584,35.1173746791018
"LOC100421518",21.2041314457416,28.39942744727,28.9301468955824,35.4272108915667,34.4955196488729,22.9523653133555,4.10979363789507,7.28206790873835,12.8568670793553,23.1016450554204,22.3315296947225,23.0788882290305,23.9495103583563,9.29848551454025,14.6197835864507,5.28347839621023,3.44242087013691,5.26760620186527
"TCP10L3",0,0,0,0,0,0,0,4.1611816621362,0,0,0,0,0,0,0,0,0.860605217534227,8.77934366977544
"LINC02538",6.74676909637233,1.09228567104885,5.78602937911648,2.95226757429723,6.89910392977458,3.53113312513161,8.21958727579013,7.28206790873835,1.97797955067005,0,2.03013906315659,3.84648137150509,0.855339655655584,2.78954565436208,0.913736474153168,12.3281162578239,9.4666573928765,11.4131467707081
"LINC02487",3.85529662649848,10.9228567104885,2.89301468955824,5.90453514859445,8.62387991221822,0,8.21958727579013,2.0805908310681,3.9559591013401,0,8.12055625262637,12.5010644573915,0,0,0,0,0.860605217534227,5.26760620186527
"LOC105378132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04463786161364,0,0
"LOC441179",0,0,2.89301468955824,0,0,0,0,6.2417724932043,0,2.00883870047134,0,0,1.71067931131117,0,0,0,0,0
"AFDN-DT",66.5038668070987,57.8911405655889,44.8417276881527,46.4982142951813,81.0644711748513,40.6080309390135,68.8390434347424,58.2565432699068,79.1191820268021,42.1856127098982,41.6178507947102,30.7718509720407,33.3582465705678,48.3521246756093,31.0670401212077,81.0133354085569,55.0787339221905,81.6478961289116
"AFDN",6515.45129878243,2976.47845360811,4502.25411062501,5498.59835712858,4710.36320805359,3983.11816514846,4378.98512117719,4054.03123433619,4260.56795214329,3580.75498359017,4171.9357747868,5176.40230570297,4123.59247991557,3477.63358243805,4184.91305162151,3532.88588759924,4361.54724246346,3653.96283536054
"LOC107986673",38.5529662649848,13.1074280525862,18.8045954821286,115.138435397592,25.8716397366547,51.2014303144083,10.2744840947377,5.20147707767025,3.9559591013401,0,5.07534765789148,9.61620342876272,20.528151735734,4.64924275727012,5.48241884491901,5.28347839621023,3.44242087013691,3.51173746791018
"LOC105378135",5.78294493974771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRMD1",0,4.36914268419539,0,1.47613378714861,0,7.06226625026322,0,0,0,0,0,0,0,0,5.48241884491901,5.28347839621023,0,7.02347493582035
"LOC101929420",0,0,0,1.47613378714861,0,0,2.05489681894753,0,1.97797955067005,0,0,0,0,0,0,0,1.72121043506845,3.51173746791018
"DACT2",13.4935381927447,45.8759981840516,15.9115807925703,64.949886634539,44.8441755435348,42.3735975015793,176.721126429488,233.026173079627,209.665832371025,42.1856127098982,50.7534765789148,40.3880544008034,51.320379339335,81.8266725279542,54.8241884491901,235.114788631355,185.890726987393,240.554016551847
"LOC105378138",17.3488348192431,15.2919993946839,15.9115807925703,26.570408168675,24.146863754211,28.2490650010529,49.3175236547408,70.7400882563154,114.722813938863,38.1679353089555,26.3918078210357,19.2324068575254,44.4776620940903,33.4745478523449,29.2395671729014,89.8191327355739,111.87867827945,135.201892514542
"SMOC2",1.92764831324924,0,1.44650734477912,0,3.44955196488729,3.53113312513161,0,0,0,0,0,0,0,3.7193942058161,5.48241884491901,15.8504351886307,12.0484730454792,1.75586873395509
"LINC01615",0,0,4.33952203433736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC101929523",1.92764831324924,0,1.44650734477912,1.47613378714861,10.3486558946619,12.3589659379606,2.05489681894753,2.0805908310681,0,2.00883870047134,2.03013906315659,1.92324068575254,0,0,1.82747294830634,0,0,0.877934366977544
"THBS2",23.1317797589909,34.9531414735631,45.5649813605423,32.4749433172695,24.146863754211,21.1867987507897,8.21958727579013,12.4835449864086,15.8238364053604,58.2563223136689,22.3315296947225,23.0788882290305,59.8737758958909,18.5969710290805,58.4791343458028,7.92521759431535,3.44242087013691,7.02347493582035
"WDR27",252.52192903565,182.411707065158,182.983179114559,481.219614610448,410.496683821587,300.146315636187,211.654372351596,117.553381955348,160.216343604274,143.631967083701,126.883691447287,175.976522746358,317.331012248221,250.129260341133,250.363793917968,150.579134291992,164.375596549037,190.511757634127
"C6orf120",882.862927468151,1264.86680707457,902.620583142171,983.105102240976,672.662633153021,702.69549190119,936.005501030601,1076.70575507774,1011.73654016773,1034.55193074274,1169.3601003782,1277.03181533969,963.112452268187,1076.76462258376,1027.03979694816,1141.23133358141,1281.44116890846,1289.68558509001
"PHF10",657.32807481799,746.031113326363,826.678947541267,889.370606757039,496.73548294377,602.05819783494,1145.60497656325,1382.55260724475,1121.51440522992,825.632705893721,847.583058867878,1006.81649899146,904.949355683607,980.060373232542,1001.45517567187,1054.05394004394,1093.829231486,970.995409877164
"ERMARD",7.71059325299695,10.9228567104885,8.67904406867472,7.38066893574307,0,14.1245325005264,2.05489681894753,0,3.9559591013401,4.01767740094268,8.12055625262637,9.61620342876272,5.1320379339335,3.7193942058161,3.65494589661267,8.80579732701705,10.3272626104107,3.51173746791018
"LOC107986674",0,2.1845713420977,0,5.90453514859445,0,0,0,0,0,0,0,0,1.71067931131117,1.85969710290805,0,0,0,0
"LOC105378150",0,0,1.44650734477912,4.42840136144584,3.44955196488729,10.5933993753948,0,0,3.9559591013401,0,2.03013906315659,1.92324068575254,0,3.7193942058161,0,1.76115946540341,0,0
"LOC105378153",1.92764831324924,0,1.44650734477912,0,0,0,0,0,0,2.00883870047134,0,0,0,0,0,0,0,0
"FAM120B",7.71059325299695,10.9228567104885,10.8488050858434,15.4994047650604,12.0734318771055,12.3589659379606,8.21958727579013,7.28206790873835,1.97797955067005,4.01767740094268,2.03013906315659,10.577823771639,5.1320379339335,5.57909130872415,6.39615531907218,8.80579732701705,0,7.9014093027979
"PSMB1",9820.40433184824,8224.91110299783,8302.95215903215,4180.41088520487,8913.64227726876,8833.12951251672,5105.39114667515,5382.48847997317,5341.53377658447,8274.40660724146,6936.98517880608,6269.76463555329,6171.27561555504,6659.57532551373,6409.86136618447,6474.90277455564,5939.89721142123,6285.13213319224
"TBP",526.247989517042,564.711691932254,612.595860513957,577.906377668682,377.725940155158,494.358637518425,515.779101555831,601.290750178681,449.990347777437,643.832803501065,582.649911125942,795.260023558677,626.963967595543,706.684899105059,603.979809415244,403.305517577381,411.36929398136,450.38033025948
"PDCD2",2762.32003288616,2877.08045754267,3000.05623307189,2254.05629297593,2318.09892040426,3095.03818417786,2457.65659546125,2151.33091932441,2228.19396382981,2620.53008476486,2253.45436010382,2369.43252484713,2560.03158937716,2779.31732029608,2809.73965802099,2455.05629477235,2256.50688037474,2311.60118825187
"LOC102723672",3.85529662649848,0,1.44650734477912,4.42840136144584,6.89910392977458,0,4.10979363789507,15.6044312330107,4.94494887667513,4.01767740094268,10.150695315783,8.65458308588645,6.84271724524467,3.7193942058161,10.964837689838,17.6115946540341,8.60605217534227,6.14554056884281
"FAM20C",15.4211865059939,21.845713420977,5.78602937911648,25.0942743815264,10.3486558946619,7.06226625026322,14.3842777326327,18.7253174796129,7.91191820268021,14.0618709032994,34.5123640736621,26.9253696005356,17.1067931131117,16.7372739261724,23.7571483279824,21.1339135848409,6.88484174027382,26.3380310093263
"LOC105375118",7.71059325299695,8.73828536839078,0,20.6658730200806,27.5964157190983,7.06226625026322,50.3449720642146,57.2162478543727,71.2072638241219,7.03093545164969,4.06027812631319,1.92324068575254,14.5407741461449,11.1581826174483,12.7923106381444,74.849277279645,83.47870610082,82.5258304958892
"LOC442497",0,0,0,0,0,0,2.05489681894753,6.2417724932043,1.97797955067005,0,0,1.92324068575254,0,0,0,5.28347839621023,1.72121043506845,2.63380310093263
"LOC116435278",1.92764831324924,3.27685701314654,2.89301468955824,0,3.44955196488729,7.06226625026322,0,0,0,5.02209675117835,0,0,0,1.85969710290805,0,4.40289866350853,6.88484174027382,1.75586873395509
"LOC112267991",0,2.1845713420977,2.16976101716868,1.47613378714861,0,0,2.05489681894753,1.04029541553405,1.97797955067005,0,1.0150695315783,0,0.855339655655584,5.57909130872415,0,0,0,0.877934366977544
"PDGFA",1770.54497571943,1177.48395339066,1178.18023232259,1148.43208640162,1591.96823179548,1818.53355944278,1348.01231322958,1437.68826426806,1475.57274479986,1115.90989811183,1000.8585581362,1003.93163796283,1125.62698684275,1060.02734865759,1084.60519481981,1392.1965574014,1205.70790976545,1462.63865538459
"HRAT92",1.92764831324924,4.36914268419539,2.89301468955824,5.90453514859445,0,0,7.19213886631637,5.20147707767025,11.8678773040203,5.02209675117835,4.06027812631319,7.69296274301017,6.84271724524467,0,9.13736474153168,5.28347839621023,4.30302608767114,8.77934366977544
"PRKAR1B",2727.62236324767,2456.55047418886,2373.71855278254,1810.47808993777,3378.8361496071,3197.44104480667,2316.89616336334,2177.33830471277,1967.10066314137,2724.98969718937,2161.08303273019,2141.52850358546,2709.71602911689,3022.00779222558,2586.78795832762,1972.49860125182,1853.74363856872,1909.50724817616
"PRKAR1B-AS2",11.5658898794954,0,0,5.90453514859445,3.44955196488729,10.5933993753948,2.05489681894753,1.04029541553405,0,0,0,1.92324068575254,1.71067931131117,0,0,0,0,0
"PRKAR1B-AS1",0,0,1.44650734477912,2.21420068072292,3.44955196488729,8.82783281282902,0,0,0,0,0,0,1.71067931131117,0,0,0,0,0
"LOC105375119",34.6976696384863,4.36914268419539,23.1441175164659,19.189739232932,20.6973117893237,17.655665625658,7.19213886631637,2.0805908310681,3.9559591013401,6.02651610141402,17.256182036831,6.7313424001339,7.69805690090025,4.64924275727012,3.65494589661267,3.52231893080682,0,4.38967183488772
"DNAAF5",2109.81107885129,2598.54761142521,2170.48427084107,2741.91850962855,1752.37239816274,1922.70198663416,2231.61794537702,2159.65328264869,2320.17001293597,2680.79524577901,2866.55635717711,3090.64778200434,2814.06746710687,3128.01052709134,3239.19580087298,1879.15714958544,1932.05871336434,1793.61991173512
"SUN1",1501.63803602116,1504.07736903426,1546.31635156888,2458.50082249601,1359.12347416559,1311.81595598639,2044.6223348528,2344.82586661375,2081.82347708023,1917.4365395999,2294.05714136695,2347.31525696098,2743.07427568746,2601.71624696836,2608.7176337073,2027.09454467933,2309.86440386187,2085.97205593865
"GET4",5923.66326661491,4543.90839156321,4834.95079992421,2957.43404255225,5991.87176300922,5459.13181145347,3770.73566276872,3715.93522428763,3751.23821784575,4672.55881729634,3785.19428325547,3717.62424555967,3515.44598474445,3725.90314567628,3415.54694038454,4265.52822520706,3495.77839362403,3755.80322192993
"ADAP1",3600.84704914958,3564.12814463239,3491.14547662441,2065.84923511448,3308.12033432691,2985.57305729878,1782.62299043698,2011.93133364285,1874.13562425987,3669.1438864109,3273.59923934001,3039.6819038319,2629.31410148526,2610.08488393145,2489.93189206738,1918.78323755702,1743.58617072434,2034.17392828697
"COX19",1551.75689216564,1161.09966832493,1400.94236341858,763.161167955833,1352.22437023582,1597.83773912205,641.12780751163,491.019436132071,528.120540028904,1091.80383370617,807.995347136324,872.189650988779,705.655215915856,648.104440363455,696.267193304714,699.180307765154,784.871958391215,889.347513748252
"C7orf50",3558.43878625809,3211.31987288361,3034.77240934659,1913.0693881446,4227.42593296937,3677.67514982457,1736.38781201067,1818.43638635352,1827.65310481913,3012.25363135678,2352.93117419849,2383.85682999028,2470.22092553333,2428.76441639791,2214.89721334728,1699.51888411429,1539.62273416873,1583.79359802749
"CYP2W1",91.5632948793388,104.859424420689,108.488050858434,58.3072845923702,58.6423834030839,63.560396252369,83.2233211673751,110.271314046609,135.491599220899,172.760128240535,122.823413320974,145.204671774317,156.527156984972,132.038494306472,151.680254709426,689.493930705435,719.465961858614,1503.90157063253
"GPR146",36.6253179517355,20.7534277499281,42.671966670984,56.0930839116473,75.8901432275204,31.7801981261845,18.4940713705278,36.4103395436917,11.8678773040203,24.1060644056561,22.3315296947225,10.577823771639,30.792227603601,34.4043964037989,31.9807765953609,36.9843487734716,46.4726817468483,38.629112147012
