"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC1A4",288.792603723125,1.08781618550034,0.22810582807733,4.76891009172972,1.852252974353e-06,2.73301150321495e-05
"ATP6V1B1",14.4709007132431,-2.24981703616952,0.786762887410036,-2.85958714140133,0.00424192857053842,0.0190199672746471
"CYP26B1",41.0752767612747,1.44319807648937,0.42969949052964,3.35862180034357,0.00078332192353658,0.0047086476143098
"NAT8",92.3590806685491,-1.45601196910151,0.302269545794371,-4.81693240142695,1.45782048402834e-06,2.26056663389099e-05
"NAT8B",54.9333058399467,-1.82188120739315,0.493087030783775,-3.69484714391539,0.000220019108302635,0.00164935541931255
"WBP1",182.653197680203,-1.11718289700454,0.251864067296545,-4.43565812700535,9.17914235311929e-06,0.000108715061518875
"LBX2",144.382741446678,-1.19457951314812,0.293805329892097,-4.06588782302501,4.78499492844763e-05,0.000449435277996144
"HK2",1312.22276302906,1.29164222148466,0.119256794435144,10.8307642143366,2.46092801187802e-27,1.21215180632121e-24
"EVA1A",19.3818429691235,-1.652833280387,0.641369831723916,-2.57703621005124,0.00996515108965784,0.0379862037122618
"FABP1",7459.4929690145,-1.51269045787334,0.266619945203471,-5.67358325994302,1.39841085587641e-08,3.80181600703932e-07
"NPAS2",165.735800118585,-1.94790466653998,0.229632241093828,-8.48271417489698,2.20000632922452e-17,3.57703941704107e-15
"FHL2",675.359960033172,1.6557810601856,0.332269123706695,4.98325285754573,6.2524158092175e-07,1.08783799615309e-05
"SULT1C4",84.5460628424852,-2.77895443085945,0.327221781015362,-8.49257168100612,2.02114070783578e-17,3.35129142912137e-15
"ACOXL",101.962255047067,-1.16751590421521,0.279660309463058,-4.17476440062882,2.98294596717575e-05,0.000296295350606715
"RGPD8",179.708541844419,1.08841342806763,0.209786649430454,5.18819205617964,2.123455455222e-07,4.15924076124009e-06
"LOC105373583",161.409456791152,-1.17719909178102,0.236141429790647,-4.98514425369863,6.19156010892356e-07,1.08123104425592e-05
"LOC105373989",71.7072900087294,1.42486050620177,0.344861330934611,4.13169114188663,3.60104068890121e-05,0.000349603642997267
"INHBB",607.663475073668,1.1487608528168,0.180172979708402,6.37587752989374,1.81918260015694e-10,7.59746907851081e-09
"MYO7B",265.972964421626,-2.67609130750735,0.517112825495901,-5.17506272435041,2.27834427128551e-07,4.44184301643986e-06
"LIMS2",91.9459239140695,1.28900042867691,0.3195943973985,4.03323850220587,5.50133935025164e-05,0.000505103783435659
"LCT",158.742388519257,-1.7064412288218,0.290055809327766,-5.88314791135074,4.02535883284839e-09,1.25535725090711e-07
"CXCR4",17.2007334690475,3.70256288704051,0.824476392561102,4.49080521946675,7.0954416865424e-06,8.67353006748362e-05
"NEB",705.289323155815,-1.01774918154828,0.383642188766866,-2.65286042919215,0.00798128655440331,0.0317865888053727
"NR4A2",20.3872534844838,1.65593059200968,0.660285781781353,2.50789981807912,0.0121451095318995,0.0445258645645186
"GALNT5",56.4188558489315,-1.79895379471669,0.423122540305968,-4.25161418584752,2.12235253403913e-05,0.000222700738643818
"ACVR1C",73.6348051726309,-1.13624844848793,0.343840609924803,-3.30457896970467,0.000951191745468787,0.00554266115565963
"PLA2R1",37.4975324893116,-2.48009477016391,0.522729420722904,-4.74450962934913,2.09012037097838e-06,3.02012475002372e-05
"SLC38A11",17.8139418194762,-1.65082997379288,0.650053573545082,-2.53952911110086,0.0111001807127757,0.0414388600973819
"SCN9A",20.1868583426832,2.48713514225458,0.704496431300558,3.53037294690497,0.000414974269060824,0.00278763501161717
"STK39",205.345762091114,-4.45655574784422,0.310251473840511,-14.364333850466,8.66357167612896e-47,1.20907362383443e-43
"LINC01124",94.8818522052805,-1.36924039562048,0.29514084026116,-4.63927796101986,3.49628547019194e-06,4.77371999011102e-05
"DLX2",41.5035346649992,1.81686517714074,0.501029433372934,3.62626435918064,0.000287550977785575,0.00206324602612469
